column	ligand	receptor	value	count	source	target	tissue	region
innate lymphoid cell|CD1c-positive myeloid dendritic cell	EFNB2	EPHB6	0.115	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	PTPRS	NTRK3	2.216	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	JAG1	NOTCH1	0.16	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	JAG2	NOTCH1	0.151	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	JAG1	NOTCH2	0.214	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	JAG2	NOTCH2	0.205	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	VEGFB	NRP1	0.464	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	TNFSF11	TNFRSF11A	0.765	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	TNFSF12	TNFRSF12A	0.069	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	CD44	TYROBP	1.633	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	FLT3LG	FLT3	2.595	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	LAIR1	LILRB4	1.246	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|CD1c-positive myeloid dendritic cell	PTPRD	IL1RAP	0.484	20	innate lymphoid cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	NECTIN1	NECTIN3	0.108	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	NECTIN2	NECTIN3	0.025	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	LRFN4	PTPRS	0.064	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNA3	EPHA1	0.215	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNA4	EPHA1	0.192	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNA3	EPHA4	0.097	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNA4	EPHA4	0.074	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNB2	EPHA4	0.11	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNB2	EPHB1	0.087	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	EFNB2	EPHB6	0.115	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	TENM4	ADGRL1	0.044	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	NECTIN3	PVR	0.124	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	JAG1	NOTCH1	0.02	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	JAG2	NOTCH1	0.012	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	JAG1	VASN	0.051	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	JAG2	VASN	0.043	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	DKK1	LRP5	0.655	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	DKK1	LRP6	0.702	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	FTH1	SCARA5	0.147	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	FTL	SCARA5	0.144	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	KITLG	KIT	0.064	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|T cell	SIGLEC15	CD44	0.148	22	innate lymphoid cell	T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	THBS1	CD36	1.629	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	APP	FPR2	0.962	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	APP	TNFRSF21	0.229	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	PI16	TNFRSF21	0.147	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	TENM4	ADGRL2	0.936	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	NECTIN3	PVR	1.034	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	JAG1	NOTCH2	0.056	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	JAG2	NOTCH2	0.047	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	JAG1	NOTCH3	0.537	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	JAG2	NOTCH3	0.528	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	VEGFB	NRP1	0.563	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	CD44	TYROBP	2.085	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	FLT3LG	FLT3	3.03	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	LAIR1	LILRB4	0.533	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|classical monocyte	PTPRD	IL1RAP	0.12	15	innate lymphoid cell	classical monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.123	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.04	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	DSC2	DSG2	0.031	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNA3	EPHA1	0.211	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.187	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNA3	EPHA4	0.157	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.134	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHA4	0.17	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHB3	0.104	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHB6	0.141	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	TENM4	ADGRL1	0.096	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	NECTIN3	PVR	0.122	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	DKK1	LRP6	0.697	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	PTPRD	IL1RAP	0.083	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD4-positive, alpha-beta T cell	SIGLEC15	CD44	0.16	15	innate lymphoid cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.122	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.039	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	TENM4	ADGRL1	0.06	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	JAG1	NOTCH1	0.053	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	JAG2	NOTCH1	0.044	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.024	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	CD44	TYROBP	0.215	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	PTPRD	IL1RAP	0.076	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|effector CD8-positive, alpha-beta T cell	SIGLEC15	CD44	0.158	9	innate lymphoid cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	NECTIN1	NECTIN3	0.191	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	NECTIN2	NECTIN3	0.109	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	CD44	SELE	0.702	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	DSC2	DSG2	1.361	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	NLGN1	NRXN3	2.113	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAM3	JAM3	0.104	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	NECTIN1	CADM3	0.122	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	THBS1	CD36	1.773	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	APP	CD74	0.239	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	APP	PLXNA4	0.341	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	APP	TNFRSF21	0.199	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	PI16	TNFRSF21	0.118	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	ANGPT1	TEK	6.269	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	ANGPT2	TEK	6.047	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNA3	EPHA2	2.399	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNA4	EPHA2	2.375	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNA3	EPHA4	1.147	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNA4	EPHA4	1.124	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNB2	EPHA4	1.16	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNB2	EPHB2	0.348	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNB2	EPHB1	0.259	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	EFNB2	EPHB4	3.681	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	FGF20	FGFR3	0.162	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	TENM4	ADGRL1	0.694	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	TENM4	ADGRL2	1.797	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	LRFN4	PTPRF	1.841	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	NECTIN3	PVR	1.295	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG1	NOTCH1	0.549	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG2	NOTCH1	0.54	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG1	NOTCH3	0.038	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG2	NOTCH3	0.03	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG1	NOTCH4	1.22	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	JAG2	NOTCH4	1.211	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	OXT	AVPR2	2.804	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	VEGFB	FLT1	3.348	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	VEGFB	NRP1	2.567	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	DKK1	LRP5	3.074	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	DKK1	LRP6	1.24	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	TNFSF11	TNFRSF11A	2.287	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	TNFSF12	TNFRSF12A	0.054	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	WNT2B	SFRP1	2.754	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	WNT7A	SFRP1	2.692	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	KITLG	KIT	0.022	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|endothelial cell	PTPRD	IL1RAP	0.137	44	innate lymphoid cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|erythrocyte	TENM4	ADGRL1	0.141	5	innate lymphoid cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|erythrocyte	JAG1	VASN	1.34	5	innate lymphoid cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|erythrocyte	JAG2	VASN	1.331	5	innate lymphoid cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|erythrocyte	RSPO3	LGR4	1.754	5	innate lymphoid cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|erythrocyte	KITLG	KIT	0.125	5	innate lymphoid cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	APP	CD74	0.609	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	NLGN1	NRXN2	22.816	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	EFNB2	EPHB3	10.697	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	EFNB2	EPHB4	0.341	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	JAG1	NOTCH2	0.789	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	JAG2	NOTCH2	0.781	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	TNFSF13B	TNFRSF13C	0.625	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|hematopoietic stem cell	FLT3LG	FLT3	4.255	8	innate lymphoid cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	NECTIN1	NECTIN4	0.2	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	THBS1	CD36	2.364	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	APP	CD74	0.259	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	APP	FPR2	1.012	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	APP	TNFRSF21	0.196	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	PI16	TNFRSF21	0.114	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	EFNB2	EPHB2	2.434	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	EFNB2	EPHB6	0.486	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	TENM4	ADGRL2	0.118	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	NECTIN3	PVR	0.243	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	JAG1	NOTCH2	0.567	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	JAG2	NOTCH2	0.558	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	VEGFB	FLT1	2.044	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	VEGFB	NRP1	0.092	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	TNFSF11	TNFRSF11A	2.476	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	TNFSF12	TNFRSF12A	0.25	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	CD44	TYROBP	2.22	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
innate lymphoid cell|intermediate monocyte	FLT3LG	FLT3	2.092	20	innate lymphoid cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
