column	ligand	receptor	value	count	source	target	tissue	region
plasma cell|CD141-positive myeloid dendritic cell	PGF	FLT1	0.034	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	VEGFA	FLT1	0.484	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	PGF	NRP2	2.974	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	SEMA3F	NRP2	2.973	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	VEGFA	NRP2	3.424	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	SEMA4A	PLXND1	0.955	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	SEMA4G	PLXNB2	0.627	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	SLIT1	ROBO1	1.502	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	BTLA	TNFRSF14	0.214	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	WNT4	SFRP4	1.445	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	WNT5A	SFRP4	1.282	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	WNT5B	SFRP4	1.658	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	WNT9A	SFRP4	1.189	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	WNT5A	ROR2	1.685	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	MPZL1	MPZL1	0.563	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD141-positive myeloid dendritic cell	PECAM1	CD38	0.839	32	plasma cell	CD141-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	COL4A4	ADGRG6	0.72	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	COL4A5	ADGRG6	0.502	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	ENTPD1	ADORA2B	2.109	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	ENTPD1	ADORA3	1.747	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	ADM	RAMP3	0.485	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	BDNF	SORT1	0.648	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	LRPAP1	SORT1	1.148	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	C4A	C5AR2	1.643	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	C5	C5AR2	1.579	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	C5	C5AR1	1.115	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	GAS6	MERTK	2.287	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	GAS6	AXL	3.139	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	CD1D	LILRB2	2.269	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	DLL4	NOTCH2	0.221	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	PGF	NRP1	0.22	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	VEGFA	NRP1	0.67	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	PGF	NRP2	0.318	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	SEMA3F	NRP2	0.318	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	VEGFA	NRP2	0.768	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	SEMA4A	PLXND1	1.318	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	SEMA4G	PLXNB2	0.728	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	TF	TFRC	0.665	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	BTLA	TNFRSF14	0.215	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	WNT5A	ROR1	0.918	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	ERVH48-1	SLC1A5	0.414	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	MPZL1	MPZL1	0.269	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|CD1c-positive myeloid dendritic cell	PECAM1	CD38	0.659	27	plasma cell	CD1c-positive myeloid dendritic cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	BDNF	NGFR	0.023	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	CCL25	ACKR4	0.146	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	C1QL1	ADGRB3	0.034	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	FGF2	FGFR1	0.318	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	IGF1	IGF1R	0.864	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	NPB	NPBWR2	0.164	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	NPW	NPBWR2	0.313	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	PODXL2	SELP	0.134	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	DKK1	LRP5	0.179	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	DKK1	LRP6	0.188	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	BST2	LILRA4	0.148	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	CD70	CD27	0.253	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	FTL	SCARA5	0.032	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	HGF	MET	0.015	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|T cell	MST1	MST1R	0.109	15	plasma cell	T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	TAFA5	FPR2	1.434	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	BDNF	SORT1	0.63	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	LRPAP1	SORT1	1.13	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	C4A	C5AR2	1.209	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	C5	C5AR2	1.145	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	C5	C5AR1	3.452	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	GAS6	MERTK	1.57	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	CD1D	LILRB2	1.907	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	DLL4	NOTCH2	0.094	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	DLL4	NOTCH3	1.545	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	PGF	FLT1	0.104	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	VEGFA	FLT1	0.554	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	PGF	NRP1	0.049	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	VEGFA	NRP1	0.499	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	SEMA4A	PLXND1	1.257	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	SEMA4G	PLXNB2	0.216	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	TF	TFRC	0.398	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|classical monocyte	HGF	MET	0.056	18	plasma cell	classical monocyte	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	PODXL2	SELE	0.105	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	ENTPD1	ADORA2A	0.4	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	POMC	MC1R	0.097	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	FGF2	FGFR2	0.221	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	FGF22	FGFR2	0.051	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	FGF2	FGFR1	0.298	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	FGF2	FGFR4	0.227	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	PNOC	OPRL1	0.728	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	PGF	FLT1	0.028	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	VEGFA	FLT1	0.478	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	DKK1	LRP6	0.185	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	CORT	SSTR3	0.174	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	TF	TFR2	0.139	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.067	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	BST2	LILRA4	0.147	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD4-positive, alpha-beta T cell	CD70	CD27	0.31	16	plasma cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.376	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	BDNF	NGFR	0.062	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	FGF2	FGFR1	0.23	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	NMU	NMUR1	0.204	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	NPB	NPBWR2	0.018	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	NPW	NPBWR2	0.167	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	PTHLH	PTH1R	0.113	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	SEMA4A	PLXND1	0.971	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	TAFA5	S1PR2	0.486	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	TF	TFR2	0.164	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	TF	TFRC	0.152	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	WNT4	SFRP5	0.328	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	WNT5A	SFRP5	0.165	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	WNT5B	SFRP5	0.541	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	WNT9A	SFRP5	0.072	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	BAG6	NCR3	0.212	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	ERVH48-1	SLC1A5	0.072	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|effector CD8-positive, alpha-beta T cell	MST1	MST1R	0.064	18	plasma cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PODXL2	SELE	0.812	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	COL4A4	ADGRG6	2.722	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	COL4A5	ADGRG6	2.504	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	DAG1	NRXN3	3.202	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	CLSTN1	NRXN3	3.164	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	LRRTM2	NRXN3	3.153	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	NLGN4X	NRXN3	3.11	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	ADM	RAMP3	7.145	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	APLP2	PLXNA4	0.249	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	BDNF	NGFR	0.043	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	BDNF	SORT1	0.681	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	LRPAP1	SORT1	1.181	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	BDNF	NTRK2	0.09	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	CCL11	ACKR2	1.973	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	CCL25	ACKR4	2.728	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	C1QL1	ADGRB3	0.2	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	EFNA3	EPHA2	1.778	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	FGF2	FGFR1	0.91	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	FGF2	FGFR3	0.336	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	FGF8	FGFR3	0.166	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	FGF2	FGFR4	0.391	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	GAS6	MERTK	1.365	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	GAS6	TYRO3	1.406	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	IGF1	IGF1R	1.132	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	NPPA	NPR1	3.618	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	DLL4	NOTCH3	0.132	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	DLL4	NOTCH4	1.117	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PGF	FLT1	3.149	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	VEGFA	FLT1	3.599	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PGF	NRP1	2.384	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	VEGFA	NRP1	2.834	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PGF	NRP2	2.663	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	SEMA3F	NRP2	2.663	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	VEGFA	NRP2	3.113	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PDGFD	PDGFRB	0.041	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
plasma cell|endothelial cell	PODXL2	SELP	3.013	59	plasma cell	endothelial cell	lymph_node	HBM673.TNZM.339_reg001
