column	ligand	receptor	value	count	source	target	tissue	region
enterocyte of epithelium of large intestine|monocyte	WNT5A	SFRP5	3.422	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	WNT5B	SFRP5	3.428	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	WNT7B	SFRP5	3.417	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	WNT9A	SFRP5	3.419	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	WNT5A	ROR1	0.314	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD226	NECTIN2	0.438	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD40LG	CD40	0.183	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD47	SIRPA	0.334	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD58	CD2	0.167	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD86	CD28	0.004	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CD93	IFNGR1	0.076	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	CHL1	CHL1	2.909	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	LCN2	SLC22A17	1.51	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	MPZL1	MPZL1	0.429	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	NELL2	ROBO3	0.225	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	PECAM1	CD38	0.007	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	PPIA	BSG	1.512	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	PTPRD	IL1RAP	0.956	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|monocyte	PTPRD	IL1RAPL1	0.498	302	enterocyte of epithelium of large intestine	monocyte	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CDH3	CDH3	0.006	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CADM1	NECTIN3	0.287	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NECTIN1	NECTIN3	0.465	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NECTIN2	NECTIN3	0.675	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM1	CEACAM6	0.931	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM5	CEACAM6	2.207	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM6	CEACAM6	0.841	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM8	CEACAM6	0.779	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM1	CEACAM8	0.158	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM5	CD1D	1.441	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CEACAM5	CEACAM1	2.07	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	COL3A1	ADGRG1	0.123	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	TGM2	ADGRG1	0.124	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	COL4A1	ADGRG6	0.144	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	COL4A2	ADGRG6	0.163	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	COL4A4	ADGRG6	0.144	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	COL4A5	ADGRG6	0.144	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	LAMA2	ADGRG6	0.146	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	PRNP	ADGRG6	0.15	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	DSC2	DSG2	1.813	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	DAG1	CELSR3	0.414	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	DAG1	NRXN3	0.433	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CLSTN1	NRXN3	0.414	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CLSTN3	NRXN3	0.039	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	LRRTM2	NRXN3	0.084	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	LRRTM3	NRXN3	0.042	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	LRRTM4	NRXN3	0.036	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NLGN1	NRXN3	0.034	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NLGN2	NRXN3	0.034	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NLGN3	NRXN3	0.037	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NLGN4X	NRXN3	0.034	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NLGN4Y	NRXN3	0.045	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NECTIN1	NECTIN4	0.236	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	ENTPD1	ADORA1	0.002	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	ENTPD1	ADORA2B	0.315	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	APP	CD74	0.773	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	APP	SORL1	1.037	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	APP	TNFRSF21	1.467	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	APLP2	PIGR	2.382	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	APOA1	ABCA1	0.064	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	BDNF	SORT1	0.19	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	LRPAP1	SORT1	0.585	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	BDNF	NTRK2	0.059	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NTN4	NTRK2	0.071	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	NTF3	NTRK2	0.058	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CCL14	ACKR2	0.073	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CCL5	ACKR2	0.073	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CCL7	ACKR2	0.073	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CCL8	ACKR2	0.075	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CXCL11	DPP4	0.264	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CXCL2	DPP4	0.449	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	RARRES2	CCRL2	0.492	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	CCL5	GPR75	0.009	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	C5	C5AR2	0.002	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	IL34	CSF1R	0.02	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	DHH	HHIP	0.01	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	IHH	HHIP	2.512	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	SHH	HHIP	0.044	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA1	EPHA1	0.895	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA2	EPHA1	0.702	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA3	EPHA1	0.348	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA4	EPHA1	0.433	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA5	EPHA1	0.485	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA1	EPHA2	1.918	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA2	EPHA2	1.724	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA3	EPHA2	1.37	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA4	EPHA2	1.455	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA5	EPHA2	1.507	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNB1	EPHA2	1.464	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
enterocyte of epithelium of large intestine|paneth cell of colon	EFNA1	EPHA4	1.001	239	enterocyte of epithelium of large intestine	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
